user_id,user_uuid,org_name,email,first_name,last_name,summary_date,leads_added_today,leads_added_week,leads_added_month,total_leads_created,calls_made_today,emails_sent_today,meetings_scheduled_today,leads_contacted_today,tasks_completed_today,tasks_due_today,total_pending_tasks,task_completion_rate,lead_velocity_daily,engagement_score,is_active_today,daily_engagement_rank,week_number,year_month
1403,367c287b-97ba-46fa-9412-6161de076f9d,Altus Group,noah.williams69@company.io,Noah,Williams,2026-05-05,2,4,14,709,0,14,1,4,4,5,12,0.4444444444444444,0.5714285714285714,53,True,725.0,19,2026-05
1404,09e299ad-8463-410e-b605-eab93367a068,Altus Group,linda.moore845@techcorp.net,Linda,Moore,2026-05-05,8,8,12,1137,20,8,1,17,6,1,23,0.8571428571428571,1.1428571428571428,153,True,8.0,19,2026-05
1405,9d97bd15-20fd-4b8f-9e75-ad3a747517ce,Altus Group,anjali.gupta11@salesteam.co,Anjali,Gupta,2026-05-05,3,3,18,18,12,2,1,1,1,7,13,0.125,0.42857142857142855,60,True,628.0,19,2026-05
1406,6bcb9d6e-e5d1-4922-a368-165808c60c29,Altus Group,meena.gonzalez81@enterprise.com,Meena,Gonzalez,2026-05-05,0,0,47,664,4,9,0,10,1,2,2,0.3333333333333333,0.0,51,True,754.0,19,2026-05
1407,efd50415-9e16-4dbd-8360-79e5e4a6ba83,Altus Group,ava.hill998@startup.ai,Ava,Hill,2026-05-05,3,4,47,146,0,2,0,0,0,4,22,0.0,0.5714285714285714,16,True,1369.0,19,2026-05
1408,4d510bf9-278c-4c2e-8d29-d7f39a039ccc,Altus Group,ethan.lee466@startup.ai,Ethan,Lee,2026-05-05,0,0,7,59,1,0,1,0,1,1,3,0.5,0.0,9,True,1498.0,19,2026-05
1409,801920f4-5ea0-4e71-a8be-85ddca4e8324,Altus Group,meena.zhang357@company.io,Meena,Zhang,2026-05-05,1,10,23,161,5,6,1,3,3,6,21,0.3333333333333333,1.4285714285714286,45,True,845.0,19,2026-05
1410,7d8ec0f8-64ed-4c5c-a623-06097e187fbd,Altus Group,john.garcia284@yahoo.com,John,Garcia,2026-05-05,3,6,24,698,14,8,4,13,7,7,41,0.5,0.8571428571428571,123,True,65.0,19,2026-05
1411,06060ed8-9944-47ab-915b-8691c2d25c7e,Altus Group,suresh.johnson721@startup.ai,Suresh,Johnson,2026-05-05,9,12,52,177,17,8,1,13,6,5,13,0.5454545454545454,1.7142857142857142,140,True,28.0,19,2026-05
1412,c4f9433e-b5e7-411c-bb7e-ca0c07e48ca6,Altus Group,jennifer.park279@techcorp.net,Jennifer,Park,2026-05-05,1,1,16,153,2,2,0,1,1,4,13,0.2,0.14285714285714285,17,True,1353.0,19,2026-05
1413,e858f5d2-d92d-45a4-9fa1-9594326f1cff,Altus Group,arun.smith187@techcorp.net,Arun,Smith,2026-05-05,2,15,24,564,18,4,0,7,2,1,48,0.6666666666666666,2.142857142857143,86,True,292.0,19,2026-05
1414,31c8a200-3d70-435e-a2d7-86fbc5937bab,Altus Group,meena.campbell914@salesteam.co,Meena,Campbell,2026-05-05,6,6,63,646,16,6,4,6,5,7,28,0.4166666666666667,0.8571428571428571,121,True,71.0,19,2026-05
1415,e9de0f79-8ffc-4e60-8018-7061aab77f44,Altus Group,isabella.jackson186@techcorp.net,Isabella,Jackson,2026-05-05,9,9,30,113,0,10,3,0,1,4,8,0.2,1.2857142857142858,72,True,455.0,19,2026-05
1416,3192f035-6ad1-4479-b632-8b960aaa667a,Altus Group,patricia.zhang415@gmail.com,Patricia,Zhang,2026-05-05,5,5,10,527,2,8,0,4,5,3,3,0.625,0.7142857142857143,55,True,697.0,19,2026-05
1417,93e0f0a1-5c63-430b-a408-14345f40139f,Altus Group,kavya.shah868@techcorp.net,Kavya,Shah,2026-05-05,0,3,6,427,7,2,0,4,3,2,2,0.6,0.42857142857142855,36,True,1004.0,19,2026-05
1418,e6dfacc2-38d8-4fc0-8804-b31bf542a9f5,Bridgepoint Co,thomas.shah108@outlook.com,Thomas,Shah,2026-05-05,4,9,50,178,6,1,1,1,7,6,21,0.5384615384615384,1.2857142857142858,50,True,772.0,19,2026-05
1419,7e68a1a9-8d32-49a5-9176-8219e9f97081,Bridgepoint Co,william.thomas59@startup.ai,William,Thomas,2026-05-05,4,4,26,854,9,5,1,11,1,4,4,0.2,0.5714285714285714,81,True,353.0,19,2026-05
1420,de9c9422-1adb-40f2-beb0-3d8c96db6b76,Bridgepoint Co,kavya.garcia604@startup.ai,Kavya,Garcia,2026-05-05,0,6,15,499,3,6,1,7,4,6,6,0.4,0.8571428571428571,44,True,856.0,19,2026-05
1421,289f490b-47c2-4717-927f-43ec14d3d151,Clearpath Advisors,james.lee785@business.org,James,Lee,2026-05-05,1,6,45,145,5,4,1,5,2,5,23,0.2857142857142857,0.8571428571428571,44,True,856.0,19,2026-05
1422,fdefaa73-d1e3-4b2b-848c-afbf654de853,Clearpath Advisors,kavya.evans168@salesteam.co,Kavya,Evans,2026-05-05,0,5,29,203,8,5,2,7,4,3,29,0.5714285714285714,0.7142857142857143,62,True,595.0,19,2026-05
1423,b3bca78b-d05f-4386-9b18-4432953a8758,Clearpath Advisors,elijah.lopez331@startup.ai,Elijah,Lopez,2026-05-05,6,11,65,388,14,16,3,2,8,3,23,0.7272727272727273,1.5714285714285714,125,True,56.0,19,2026-05
1424,8b90d46d-1c48-4c09-bbb1-39b88d8ae9be,Clearpath Advisors,linda.thomas11@company.io,Linda,Thomas,2026-05-05,1,3,3,187,1,2,1,2,2,1,2,0.6666666666666666,0.42857142857142855,22,True,1256.0,19,2026-05
1425,05143600-4bc2-4f63-95ce-bccb5fecb500,Clearpath Advisors,susan.lee631@company.io,Susan,Lee,2026-05-05,1,1,49,802,2,10,1,12,2,4,14,0.3333333333333333,0.14285714285714285,61,True,607.0,19,2026-05
1426,ff6ae2d5-bbb0-4952-9035-912321fbffad,Clearpath Advisors,kavya.gupta530@startup.ai,Kavya,Gupta,2026-05-05,8,8,46,136,9,4,0,1,1,6,30,0.14285714285714285,1.1428571428571428,70,True,480.0,19,2026-05
1427,f6bd0ce3-81f9-4d29-9803-0f5eeec24731,Clearpath Advisors,suresh.hall968@outlook.com,Suresh,Hall,2026-05-05,3,7,40,1121,8,13,2,11,3,0,18,1.0,1.0,97,True,195.0,19,2026-05
1428,18407203-cbf5-42cf-81f9-34ac015b928b,Clearpath Advisors,noah.moore756@startup.ai,Noah,Moore,2026-05-05,1,3,23,86,5,4,0,5,0,6,16,0.0,0.42857142857142855,37,True,982.0,19,2026-05
1429,8c753e73-ad8d-437b-8fcb-4ae6e8392f8b,Clearpath Advisors,olivia.hill524@yahoo.com,Olivia,Hill,2026-05-05,5,5,55,243,10,0,2,8,6,4,7,0.6,0.7142857142857143,82,True,342.0,19,2026-05
1430,442d2f6d-ac25-495b-b0ed-ddd7a6720c3f,Clearpath Advisors,amelia.kumar80@outlook.com,Amelia,Kumar,2026-05-05,0,1,7,84,0,1,1,1,0,1,1,0.0,0.14285714285714285,9,True,1498.0,19,2026-05
1431,c957492f-9187-458c-b477-c67c115be3f0,Clearpath Advisors,oliver.patel261@gmail.com,Oliver,Patel,2026-05-05,0,2,3,167,1,2,0,3,1,0,0,1.0,0.2857142857142857,14,True,1403.0,19,2026-05
1432,dc8ca5a6-6d79-41f4-b08a-ee2fc0cc4df8,Clearpath Advisors,vikram.martinez910@salesteam.co,Vikram,Martinez,2026-05-05,2,2,20,232,5,6,1,8,2,0,4,1.0,0.2857142857142857,58,True,658.0,19,2026-05
1433,8e62363a-1449-4849-9641-a309ba374a36,Clearpath Advisors,ethan.lopez744@salesteam.co,Ethan,Lopez,2026-05-05,0,7,16,121,6,3,1,5,2,1,6,0.6666666666666666,1.0,41,True,909.0,19,2026-05
1434,3a8c0061-2eac-442d-b3b0-8c9bd89fa7da,Clearpath Advisors,elijah.park458@techcorp.net,Elijah,Park,2026-05-05,2,19,19,310,8,4,1,7,2,4,7,0.3333333333333333,2.7142857142857144,61,True,607.0,19,2026-05
1435,8b3c16f5-24b9-49ef-bb57-0801a5cdef05,Clearpath Advisors,james.harris490@company.io,James,Harris,2026-05-05,1,15,48,414,11,6,2,4,0,7,22,0.0,2.142857142857143,67,True,517.0,19,2026-05
1436,c10e7ef0-4ac1-4ae2-a2b8-afe5cc3885f1,Clearpath Advisors,mary.kim712@crm.app,Mary,Kim,2026-05-05,1,1,23,75,2,0,1,1,0,3,19,0.0,0.14285714285714285,17,True,1353.0,19,2026-05
1437,e29144c9-a0fd-42bb-98c9-c68831661304,Clearpath Advisors,deepa.kim144@company.io,Deepa,Kim,2026-05-05,0,1,2,191,0,2,0,2,0,0,1,0.0,0.14285714285714285,8,True,1518.0,19,2026-05
1438,7db8fbd9-30db-42b3-85cb-b173309633cd,Clearpath Advisors,mia.miller468@gmail.com,Mia,Miller,2026-05-05,5,5,26,435,8,12,3,19,7,0,0,1.0,0.7142857142857143,128,True,50.0,19,2026-05
1439,e1ff29df-133b-4b7b-8b03-bd5db1ecb751,Clearpath Advisors,emma.jackson553@startup.ai,Emma,Jackson,2026-05-05,4,4,5,8,6,6,1,12,0,1,18,0.0,0.5714285714285714,75,True,413.0,19,2026-05
1440,ecb8ee2c-7c5e-4c7f-81b1-a1266212474f,Clearpath Advisors,ethan.martinez840@company.io,Ethan,Martinez,2026-05-05,1,1,4,10,2,0,0,0,0,3,6,0.0,0.14285714285714285,10,True,1479.0,19,2026-05
1441,b840ec9a-c90f-48c0-b0e1-c3a040300ae1,Clearpath Advisors,deepa.patel698@business.org,Deepa,Patel,2026-05-05,2,11,41,447,13,15,1,26,8,6,64,0.5714285714285714,1.5714285714285714,142,True,25.0,19,2026-05
1442,b4d0d469-146f-410e-b4b2-b59c4b0284f5,Clearpath Advisors,suresh.lee661@startup.ai,Suresh,Lee,2026-05-05,3,3,15,69,7,5,1,12,0,6,13,0.0,0.42857142857142855,72,True,455.0,19,2026-05
1443,c03145bc-b41c-493e-956d-89fb7dddb770,Clearpath Advisors,joseph.hernandez998@company.io,Joseph,Hernandez,2026-05-05,3,11,43,175,0,10,2,7,5,5,21,0.5,1.5714285714285714,61,True,607.0,19,2026-05
1444,2bad7a57-d7d6-4acc-80fa-11f62ca96f38,Clearpath Advisors,charlotte.carter880@company.io,Charlotte,Carter,2026-05-05,1,1,17,430,3,0,0,0,1,0,0,1.0,0.14285714285714285,14,True,1403.0,19,2026-05
1445,a9ee43fc-d351-41c5-998b-72b53e3937a0,Clearpath Advisors,mason.wilson418@company.io,Mason,Wilson,2026-05-05,2,6,12,197,3,0,1,2,2,3,7,0.4,0.8571428571428571,28,True,1163.0,19,2026-05
1446,e14c78bc-9580-4298-b08b-a56ee7cb0a97,Clearpath Advisors,emma.chen25@crm.app,Emma,Chen,2026-05-05,3,6,33,642,7,1,1,5,6,7,12,0.46153846153846156,0.8571428571428571,56,True,684.0,19,2026-05
1447,e8c3d6f3-51c6-42a8-bd76-7683fe98a09b,Clearpath Advisors,deepa.anderson273@gmail.com,Deepa,Anderson,2026-05-05,0,8,14,57,3,2,0,3,2,1,1,0.6666666666666666,1.1428571428571428,21,True,1276.0,19,2026-05
1448,b5f70de4-05a5-4361-ad62-3781355cd859,Clearpath Advisors,thomas.evans466@gmail.com,Thomas,Evans,2026-05-05,3,14,39,39,3,2,3,3,2,2,2,0.5,2.0,48,True,799.0,19,2026-05
1449,3a1c5952-ca40-438b-9ab2-efbc1a48f0d1,Clearpath Advisors,elijah.rodriguez943@enterprise.com,Elijah,Rodriguez,2026-05-05,2,3,19,97,6,0,1,0,2,1,1,0.6666666666666666,0.42857142857142855,33,True,1062.0,19,2026-05
1450,259ca3a5-c832-4dc7-8398-c0c74a60dd4b,Clearpath Advisors,charlotte.joshi886@company.io,Charlotte,Joshi,2026-05-05,5,5,32,416,11,1,1,6,4,0,26,1.0,0.7142857142857143,76,True,399.0,19,2026-05
1451,7c5b233a-cf89-4da1-8377-7ba98c69e8e1,Clearpath Advisors,michael.harris462@enterprise.com,Michael,Harris,2026-05-05,3,3,22,479,5,4,1,0,3,2,2,0.6,0.42857142857142855,43,True,871.0,19,2026-05
1452,5517517c-88b0-4006-ac58-ba6159ddeaee,Clearpath Advisors,elijah.patel569@business.org,Elijah,Patel,2026-05-05,1,12,31,748,16,16,0,0,8,6,12,0.5714285714285714,1.7142857142857142,92,True,235.0,19,2026-05
1453,cd7ae03c-6fbe-4bb0-a04e-7f7899702f80,Clearpath Advisors,ethan.carter165@outlook.com,Ethan,Carter,2026-05-05,0,1,1,47,1,2,0,0,0,1,1,0.0,0.14285714285714285,7,True,1533.0,19,2026-05
1454,be826dbb-77f6-48a2-b998-20df6d604123,Clearpath Advisors,oliver.baker316@outlook.com,Oliver,Baker,2026-05-05,4,12,35,222,9,5,2,9,2,1,1,0.6666666666666666,1.7142857142857142,83,True,326.0,19,2026-05
1455,1c20910a-f582-4162-bb44-c1f213e8fdf0,Clearpath Advisors,anjali.lee517@techcorp.net,Anjali,Lee,2026-05-05,2,5,38,327,9,0,2,9,0,2,5,0.0,0.7142857142857143,63,True,585.0,19,2026-05
1456,d5606d06-41a5-4e3a-853d-3f4353bd617f,Clearpath Advisors,susan.joshi611@salesteam.co,Susan,Joshi,2026-05-05,7,7,44,226,4,9,2,0,3,0,5,1.0,1.0,71,True,466.0,19,2026-05
1457,c84e1e29-8f7a-4e99-aaa9-2b76f65d1f43,Clearpath Advisors,logan.lopez22@gmail.com,Logan,Lopez,2026-05-05,4,4,36,611,8,0,2,8,1,1,8,0.5,0.5714285714285714,67,True,517.0,19,2026-05
1458,3684050a-c9c7-40dc-9e04-de65aa4bfd3e,Clearpath Advisors,jessica.nair878@outlook.com,Jessica,Nair,2026-05-05,4,4,10,78,5,3,1,2,1,0,9,1.0,0.5714285714285714,47,True,814.0,19,2026-05
1459,6794ef3b-2426-4fe7-a5d3-f4f02efa6ea5,Clearpath Advisors,priya.mehta136@salesteam.co,Priya,Mehta,2026-05-05,2,2,23,693,5,7,1,3,2,7,17,0.2222222222222222,0.2857142857142857,50,True,772.0,19,2026-05
1460,690be3ab-cfa8-4a49-b467-be8bd343e221,Clearpath Advisors,rahul.kumar143@techcorp.net,Rahul,Kumar,2026-05-05,1,10,18,268,5,5,1,6,1,5,22,0.16666666666666666,1.4285714285714286,47,True,814.0,19,2026-05
1461,766cf9eb-0369-474a-aee3-dd190e53f367,Clearpath Advisors,isabella.taylor651@salesteam.co,Isabella,Taylor,2026-05-05,0,7,8,282,6,5,0,3,2,4,4,0.3333333333333333,1.0,36,True,1004.0,19,2026-05
1462,042fe290-ac4e-4157-93d9-0ec9d9077c02,Clearpath Advisors,mason.moore168@outlook.com,Mason,Moore,2026-05-05,7,14,49,284,4,3,1,0,5,3,15,0.625,2.0,56,True,684.0,19,2026-05
1463,af755d68-7026-444d-9c94-556852b0d6f4,Clearpath Advisors,suresh.zhang789@enterprise.com,Suresh,Zhang,2026-05-05,4,4,22,420,7,6,1,11,2,6,6,0.25,0.5714285714285714,78,True,374.0,19,2026-05
1464,fc8c1b9d-38ce-4535-9b37-6af46b227e97,Clearpath Advisors,david.jones927@business.org,David,Jones,2026-05-05,8,21,48,1367,9,14,2,19,2,1,16,0.6666666666666666,3.0,137,True,34.0,19,2026-05
1465,c6aceba1-3d38-4cbd-8870-ba9e17cd3aa5,Clearpath Advisors,suresh.lee93@company.io,Suresh,Lee,2026-05-05,0,0,6,91,0,0,1,0,0,3,3,0.0,0.0,5,True,1567.0,19,2026-05
1466,70654a50-d691-4a9b-939b-3bb9cdff75f0,Clearpath Advisors,oliver.joshi277@company.io,Oliver,Joshi,2026-05-05,2,2,4,100,4,1,0,2,1,3,9,0.25,0.2857142857142857,27,True,1177.0,19,2026-05
1467,f4cacf49-1c67-442f-8e23-d903173ea463,Clearpath Advisors,anjali.reddy285@yahoo.com,Anjali,Reddy,2026-05-05,1,10,10,522,15,2,1,12,6,2,6,0.75,1.4285714285714286,88,True,274.0,19,2026-05
1468,37cece49-678e-45c1-82cd-84a79797396d,Clearpath Advisors,patricia.carter905@outlook.com,Patricia,Carter,2026-05-05,3,3,28,895,0,0,2,0,3,2,41,0.6,0.42857142857142855,25,True,1208.0,19,2026-05
1469,568ae0ae-9ae8-4577-a402-9915fab4892a,Deeproot Analytics,karen.brown519@business.org,Karen,Brown,2026-05-05,0,0,2,25,1,1,0,0,1,0,1,1.0,0.0,6,True,1552.0,19,2026-05
1470,bb0a12bc-df6f-4223-9dc2-1e96cc8d7c4c,Deeproot Analytics,sophia.rodriguez416@startup.ai,Sophia,Rodriguez,2026-05-05,1,1,3,28,1,0,0,0,0,0,0,0.0,0.14285714285714285,7,True,1533.0,19,2026-05
1471,ba87ea98-d1b3-4bf3-88b8-f52984e6dcb9,Deeproot Analytics,oliver.jones588@yahoo.com,Oliver,Jones,2026-05-05,2,2,42,1023,1,13,1,8,1,6,24,0.14285714285714285,0.2857142857142857,59,True,641.0,19,2026-05
1472,ce538753-1b07-4ba6-9d8e-60adf1ec7204,Deeproot Analytics,karen.smith733@outlook.com,Karen,Smith,2026-05-05,2,2,7,209,4,10,1,5,2,1,1,0.6666666666666666,0.2857142857142857,57,True,676.0,19,2026-05
1473,3452be34-fe6d-4e5a-8176-bf22447fbdd4,Deeproot Analytics,joseph.hernandez619@techcorp.net,Joseph,Hernandez,2026-05-05,2,2,41,209,14,14,4,11,6,3,9,0.6666666666666666,0.2857142857142857,126,True,54.0,19,2026-05
1474,f58c49bb-fef6-4c1f-b93c-4a5e6fdc3a93,Deeproot Analytics,patricia.rodriguez497@company.io,Patricia,Rodriguez,2026-05-05,10,12,16,835,17,15,3,29,1,2,12,0.3333333333333333,1.7142857142857142,195,True,1.0,19,2026-05
1475,242ec4f5-bb8d-4993-905a-5f5c84b0c7cc,Deeproot Analytics,karen.gupta171@crm.app,Karen,Gupta,2026-05-05,0,2,13,50,3,1,1,0,2,0,11,1.0,0.2857142857142857,18,True,1336.0,19,2026-05
1476,b7fb6f23-d4fc-48ff-b134-04eb05425f19,Deeproot Analytics,charlotte.miller285@enterprise.com,Charlotte,Miller,2026-05-05,1,3,4,79,0,1,1,0,1,7,7,0.125,0.42857142857142855,12,True,1439.0,19,2026-05
1477,7abd9a09-a9cb-4f81-9e65-bef50f182c02,Deeproot Analytics,linda.kumar946@company.io,Linda,Kumar,2026-05-05,6,6,19,313,0,5,1,0,0,5,28,0.0,0.8571428571428571,39,True,944.0,19,2026-05
1478,c44a1951-a5ed-4e27-9626-77f2694920ae,Deeproot Analytics,liam.hill190@techcorp.net,Liam,Hill,2026-05-05,1,1,3,327,12,10,3,9,4,1,20,0.8,0.14285714285714285,97,True,195.0,19,2026-05
1479,f2d074a3-4b9b-4104-9bbe-2ab107d25db7,Deeproot Analytics,ava.thomas758@techcorp.net,Ava,Thomas,2026-05-05,2,18,64,378,11,8,0,3,1,4,31,0.2,2.5714285714285716,64,True,569.0,19,2026-05
1480,22e60813-5484-4c75-8f20-ef8670d9196f,Deeproot Analytics,barbara.gupta676@startup.ai,Barbara,Gupta,2026-05-05,2,4,34,364,3,2,0,3,0,4,4,0.0,0.5714285714285714,27,True,1177.0,19,2026-05
1481,b6693902-588a-48c2-8b4b-3c7789e757eb,Endeavor Inc,charles.anderson306@gmail.com,Charles,Anderson,2026-05-05,3,3,33,183,14,4,3,17,2,4,11,0.3333333333333333,0.42857142857142855,113,True,100.0,19,2026-05
1482,2f343ab5-d606-4c4f-bc02-5520695ec614,Endeavor Inc,david.park424@company.io,David,Park,2026-05-05,0,3,3,58,0,0,1,0,0,2,3,0.0,0.42857142857142855,5,True,1567.0,19,2026-05
1483,567b8809-3b7c-42ff-bd01-c06b92bae557,Endeavor Inc,charles.zhang616@company.io,Charles,Zhang,2026-05-05,1,1,5,8,1,0,1,0,0,3,3,0.0,0.14285714285714285,12,True,1439.0,19,2026-05
1484,23ca25b0-bce0-4dd8-b798-5e5f47ce25c2,Endeavor Inc,kavya.chen53@outlook.com,Kavya,Chen,2026-05-05,0,1,1,202,2,0,0,1,0,0,0,0.0,0.14285714285714285,8,True,1518.0,19,2026-05
1485,f7e41e16-94a9-4a50-9dde-9c9a48af724f,Endeavor Inc,arun.kumar221@yahoo.com,Arun,Kumar,2026-05-05,3,14,42,42,7,6,0,1,1,3,27,0.25,2.0,48,True,799.0,19,2026-05
1486,412679c9-917e-42bc-8c97-6ef705c6e2e9,Endeavor Inc,isabella.miller967@enterprise.com,Isabella,Miller,2026-05-05,7,10,33,33,9,11,0,10,4,5,37,0.4444444444444444,1.4285714285714286,101,True,169.0,19,2026-05
1487,d58cec2c-b746-4613-9d48-061ae7bf0917,Endeavor Inc,elijah.gonzalez306@techcorp.net,Elijah,Gonzalez,2026-05-05,0,17,32,134,10,1,1,9,7,6,33,0.5384615384615384,2.4285714285714284,62,True,595.0,19,2026-05
1488,d5b99988-322f-4cd5-a35b-1148edd4abae,Endeavor Inc,ethan.kim633@salesteam.co,Ethan,Kim,2026-05-05,1,4,15,244,1,0,1,1,1,6,11,0.14285714285714285,0.5714285714285714,15,True,1388.0,19,2026-05
1489,22f433b2-7319-4db1-be23-965613d4d820,Endeavor Inc,jennifer.nair659@outlook.com,Jennifer,Nair,2026-05-05,0,1,4,73,0,0,1,0,1,2,2,0.3333333333333333,0.14285714285714285,6,True,1552.0,19,2026-05
1490,0e0f4560-76a0-460e-a8be-ab121d669a5c,Endeavor Inc,ethan.wilson776@startup.ai,Ethan,Wilson,2026-05-05,1,1,5,41,1,0,0,0,0,1,1,0.0,0.14285714285714285,7,True,1533.0,19,2026-05
1491,774cc4c3-2ae8-4dc6-9e99-3ace0241634c,Endeavor Inc,suresh.carter637@outlook.com,Suresh,Carter,2026-05-05,1,9,37,343,6,0,1,0,3,0,5,1.0,1.2857142857142858,30,True,1117.0,19,2026-05
1492,e40a6ab1-d75c-4c4c-aa18-72b620503c35,Endeavor Inc,deepa.garcia596@yahoo.com,Deepa,Garcia,2026-05-05,9,9,33,239,2,1,3,3,4,0,4,1.0,1.2857142857142858,69,True,492.0,19,2026-05
1493,78e433fa-a950-4543-937c-6f847474dd38,Endeavor Inc,richard.kim348@company.io,Richard,Kim,2026-05-05,9,10,53,136,1,3,3,3,5,4,4,0.5555555555555556,1.4285714285714286,71,True,466.0,19,2026-05
1494,b6739d72-458b-4b84-9351-55e5f243dc70,Fairway Technologies,jessica.patel966@yahoo.com,Jessica,Patel,2026-05-05,1,7,51,383,0,3,0,1,0,6,36,0.0,1.0,12,True,1439.0,19,2026-05
1495,66246d12-0c92-4bcb-abb5-724091ff3d41,Fairway Technologies,lucas.harris630@gmail.com,Lucas,Harris,2026-05-05,6,6,12,227,11,1,1,10,1,0,7,1.0,0.8571428571428571,85,True,299.0,19,2026-05
1496,e33b3d06-66b2-4458-9e21-6937468ccf82,Fairway Technologies,vikram.johnson764@outlook.com,Vikram,Johnson,2026-05-05,4,4,9,227,9,3,0,10,4,1,18,0.8,0.5714285714285714,73,True,439.0,19,2026-05
1497,f660bead-66a3-4027-b8f4-a556817b559a,Fairway Technologies,john.lopez239@salesteam.co,John,Lopez,2026-05-05,2,2,11,146,0,4,1,3,1,5,5,0.16666666666666666,0.2857142857142857,28,True,1163.0,19,2026-05
1498,18430cc0-f3be-492d-83b3-75e73edfd78c,Fairway Technologies,michael.lee733@company.io,Michael,Lee,2026-05-05,2,11,42,135,1,6,3,6,6,6,41,0.5,1.5714285714285714,56,True,684.0,19,2026-05
1499,5358fe76-ffd5-45b2-ae3f-7c1da4e3e6f4,Fairway Technologies,arun.park907@crm.app,Arun,Park,2026-05-05,5,6,13,577,5,0,2,1,4,6,6,0.4,0.8571428571428571,51,True,754.0,19,2026-05
1500,97c80800-0412-42e8-8ddb-8e2cc8302256,Fairway Technologies,mary.lee123@enterprise.com,Mary,Lee,2026-05-05,0,9,29,319,7,0,1,1,0,6,8,0.0,1.2857142857142858,28,True,1163.0,19,2026-05
1501,eb0feda7-3876-47a1-b746-a92cddc2b83a,Fairway Technologies,robert.kumar64@salesteam.co,Robert,Kumar,2026-05-05,1,13,29,234,6,3,3,8,2,4,17,0.3333333333333333,1.8571428571428572,61,True,607.0,19,2026-05
1502,d849f96b-247e-49ac-a02a-934b41f11667,Fairway Technologies,rahul.johnson469@enterprise.com,Rahul,Johnson,2026-05-05,3,3,20,56,5,0,0,3,1,1,2,0.5,0.42857142857142855,34,True,1044.0,19,2026-05
1503,bdc6c5c0-5718-4a27-ac23-29a0e91a96bf,Fairway Technologies,joseph.martinez631@techcorp.net,Joseph,Martinez,2026-05-05,1,1,29,415,7,7,0,0,0,1,1,0.0,0.14285714285714285,39,True,944.0,19,2026-05
1504,9a770880-2ebe-4279-9638-ccc2d7163d90,Fairway Technologies,patricia.brown846@crm.app,Patricia,Brown,2026-05-05,1,1,3,145,3,3,1,2,1,2,2,0.3333333333333333,0.14285714285714285,29,True,1137.0,19,2026-05
1505,c832385f-d8d6-4925-8563-09e658b9f9a2,Fairway Technologies,rahul.evans791@startup.ai,Rahul,Evans,2026-05-05,5,19,24,175,7,12,2,5,6,7,31,0.46153846153846156,2.7142857142857144,91,True,242.0,19,2026-05
1506,2de38cdc-7747-4655-95c0-38fbe99fdd26,Fairway Technologies,rahul.park898@company.io,Rahul,Park,2026-05-05,6,6,51,455,1,5,1,2,5,7,26,0.4166666666666667,0.8571428571428571,51,True,754.0,19,2026-05
1507,63cc881b-cedd-4d6b-ba84-6aa8d17d9c9e,Fairway Technologies,sarah.liu326@enterprise.com,Sarah,Liu,2026-05-05,0,2,30,568,7,3,0,4,3,2,2,0.6,0.2857142857142857,38,True,967.0,19,2026-05
1508,32ab42ff-8b90-4d57-9a3c-e3569d53408c,GrowthEdge Partners,richard.chen801@salesteam.co,Richard,Chen,2026-05-05,0,1,1,44,3,0,1,3,1,3,3,0.25,0.14285714285714285,21,True,1276.0,19,2026-05
1509,a31a9e5e-24d3-4162-9a2c-ca7f165cd51f,GrowthEdge Partners,deepa.lopez959@yahoo.com,Deepa,Lopez,2026-05-05,4,4,27,213,5,7,2,2,1,5,5,0.16666666666666666,0.5714285714285714,60,True,628.0,19,2026-05
1510,d12ba38b-42a4-4e0e-bbd5-85a7308d5fa6,GrowthEdge Partners,lucas.park57@gmail.com,Lucas,Park,2026-05-05,4,4,11,269,3,13,2,2,3,6,38,0.3333333333333333,0.5714285714285714,68,True,502.0,19,2026-05
1511,214d87ac-8327-4145-ba69-d0ce36f1b488,GrowthEdge Partners,linda.wilson100@startup.ai,Linda,Wilson,2026-05-05,6,20,20,452,14,10,4,2,7,7,9,0.5,2.857142857142857,117,True,86.0,19,2026-05
1512,de5b1e36-d784-42a3-98b9-c3f4f281d1ba,GrowthEdge Partners,john.anderson98@business.org,John,Anderson,2026-05-05,0,0,2,64,1,0,1,1,1,0,0,1.0,0.0,11,True,1457.0,19,2026-05
1513,3513e23d-5a4a-4135-b303-51dc71982e1e,GrowthEdge Partners,isabella.park898@yahoo.com,Isabella,Park,2026-05-05,0,0,8,36,0,0,1,0,1,0,0,1.0,0.0,6,True,1552.0,19,2026-05
1514,13c79981-e614-49a9-8d61-233e212fb177,GrowthEdge Partners,lucas.hall495@salesteam.co,Lucas,Hall,2026-05-05,5,16,16,136,19,11,2,15,3,0,17,1.0,2.2857142857142856,142,True,25.0,19,2026-05
1515,0bee2588-8e85-464d-b093-9d1e1e76693c,GrowthEdge Partners,john.martin745@gmail.com,John,Martin,2026-05-05,0,0,3,73,0,1,1,1,1,1,2,0.5,0.0,10,True,1479.0,19,2026-05
1516,b70e85d3-2d3e-4474-915b-40afb49ab841,GrowthEdge Partners,lucas.miller611@startup.ai,Lucas,Miller,2026-05-05,2,2,12,1098,17,10,1,25,5,1,13,0.8333333333333334,0.2857142857142857,139,True,31.0,19,2026-05
